# MOCK SYNTHETIC AIS HISTORY — NOT REAL POSITIONS
# For UI development only. See sample_ais_history_MOCK.README.txt
imo,timestamp,lat,lon,speed_knots,heading
9508158,2025-06-01T05:00:00Z,49.97713,-54.22754,11.6,260.0
9508158,2025-06-01T13:00:00Z,50.48135,-52.45563,14.6,43.0
9508158,2025-06-04T01:00:00Z,51.04931,-50.62348,14.0,288.0
9508158,2025-06-05T01:00:00Z,51.54571,-48.74543,8.9,32.0
9508158,2025-06-05T13:00:00Z,51.97854,-46.75729,9.8,263.0
9508158,2025-06-06T01:00:00Z,52.3829,-44.8371,11.5,142.0
9508158,2025-06-06T09:00:00Z,52.78707,-42.82206,11.6,263.0
9508158,2025-06-06T12:00:00Z,53.16741,-40.7827,15.3,234.0
9508158,2025-06-08T12:00:00Z,53.51987,-38.71254,10.1,97.0
9508158,2025-06-08T20:00:00Z,53.84415,-36.62952,11.3,182.0
9508158,2025-06-09T20:00:00Z,54.0544,-34.44313,11.6,190.0
9508158,2025-06-10T20:00:00Z,54.2555,-32.30692,14.9,135.0
9508158,2025-06-10T23:00:00Z,54.43944,-30.13786,10.3,86.0
9508158,2025-06-11T07:00:00Z,54.56229,-27.91453,13.2,354.0
9508158,2025-06-12T19:00:00Z,54.71844,-25.70656,13.6,104.0
9508158,2025-06-13T19:00:00Z,54.71983,-23.51242,11.4,290.0
9508158,2025-06-14T19:00:00Z,54.77484,-21.27347,14.5,65.0
9508158,2025-06-15T01:00:00Z,54.78985,-19.11721,9.2,210.0
9508158,2025-06-15T09:00:00Z,54.7059,-16.906,12.5,181.0
9508158,2025-06-16T03:00:00Z,54.619,-14.65016,12.3,140.0
9508158,2025-06-16T15:00:00Z,54.44125,-12.48325,14.5,245.0
9508158,2025-06-18T15:00:00Z,54.25158,-10.28257,12.2,59.0
9508158,2025-06-20T03:00:00Z,54.02872,-8.15433,11.2,257.0
9508158,2025-06-21T15:00:00Z,53.7478,-6.04203,13.1,214.0
9508158,2025-06-21T19:00:00Z,53.50114,-3.94218,12.9,192.0
9508158,2025-06-24T07:00:00Z,53.14691,-1.83438,14.2,92.0
9508158,2025-06-25T01:00:00Z,52.75856,0.1991,11.5,254.0
9508158,2025-06-25T07:00:00Z,52.35766,2.19987,9.8,140.0
9508158,2025-06-25T19:00:00Z,51.95966,4.11962,14.4,54.0
9508158,2025-06-25T23:00:00Z,51.95571,4.16388,12.7,298.0
9508158,2025-06-26T02:00:00Z,52.36036,2.23325,13.3,89.0
9508158,2025-06-27T14:00:00Z,52.75935,0.23628,13.7,207.0
9508158,2025-06-27T18:00:00Z,53.10905,-1.6808,8.9,16.0
9508158,2025-06-29T06:00:00Z,53.42498,-3.72942,13.8,209.0
9508158,2025-06-29T10:00:00Z,53.73009,-5.80475,13.7,221.0
9508158,2025-06-29T13:00:00Z,54.02215,-7.84658,11.4,244.0
9508158,2025-07-01T01:00:00Z,54.19914,-9.91629,10.6,112.0
9508158,2025-07-01T04:00:00Z,54.41262,-12.10648,12.0,89.0
9508158,2025-07-01T08:00:00Z,54.556,-14.22182,9.8,275.0
9508158,2025-07-02T02:00:00Z,54.67567,-16.33294,11.5,90.0
9508158,2025-07-04T14:00:00Z,54.75228,-18.49755,12.2,99.0
9508158,2025-07-04T18:00:00Z,54.73691,-20.64417,9.2,121.0
9508158,2025-07-05T06:00:00Z,54.72951,-22.80586,11.2,151.0
9508158,2025-07-05T12:00:00Z,54.71262,-24.99274,8.8,278.0
9508158,2025-07-06T00:00:00Z,54.65757,-27.18689,13.6,184.0
9508158,2025-07-06T04:00:00Z,54.5537,-29.28279,8.9,184.0
9508158,2025-07-07T04:00:00Z,54.37952,-31.40726,15.3,140.0
9508158,2025-07-07T22:00:00Z,54.1616,-33.5366,9.0,127.0
9508158,2025-07-08T04:00:00Z,53.90384,-35.63325,12.2,133.0
9508158,2025-07-09T04:00:00Z,53.65118,-37.73433,13.2,32.0
9508158,2025-07-11T16:00:00Z,53.3638,-39.71757,15.2,358.0
9508158,2025-07-11T20:00:00Z,53.04609,-41.7395,10.7,219.0
9508158,2025-07-12T08:00:00Z,52.65941,-43.76391,14.6,289.0
9508158,2025-07-13T20:00:00Z,52.25616,-45.64281,10.3,10.0
9508158,2025-07-13T23:00:00Z,51.80157,-47.55986,12.6,270.0
9508158,2025-07-14T11:00:00Z,51.34995,-49.41618,9.9,345.0
9508158,2025-07-14T19:00:00Z,50.84981,-51.25923,10.9,327.0
9508158,2025-07-16T07:00:00Z,50.31622,-53.02935,11.2,314.0
9508158,2025-07-17T07:00:00Z,49.77782,-54.81138,13.4,85.0
9508158,2025-07-18T01:00:00Z,49.16524,-56.50396,10.2,117.0
9508158,2025-07-18T04:00:00Z,48.58564,-58.21742,13.8,159.0
9508158,2025-07-18T07:00:00Z,47.96906,-59.78063,12.6,287.0
9508158,2025-07-18T11:00:00Z,47.31782,-61.38108,9.5,276.0
9508158,2025-07-18T17:00:00Z,46.668,-62.91612,10.9,106.0
9508158,2025-07-20T17:00:00Z,45.99342,-64.4361,14.6,51.0
9508158,2025-07-20T23:00:00Z,45.26592,-65.90316,12.8,15.0
9508158,2025-07-22T11:00:00Z,44.54823,-67.40478,10.2,17.0
9508158,2025-07-22T23:00:00Z,43.76988,-68.76934,15.0,248.0
9508158,2025-07-23T02:00:00Z,43.03215,-70.16681,13.4,116.0
9508158,2025-07-25T02:00:00Z,42.24917,-71.47168,14.7,218.0
9508158,2025-07-25T10:00:00Z,41.49248,-72.77695,14.8,331.0
9508158,2025-07-25T14:00:00Z,40.70747,-74.05662,9.0,299.0
9610779,2025-06-05T12:00:00Z,29.35165,47.95835,13.1,249.0
9610779,2025-06-05T18:00:00Z,28.88526,49.80918,14.0,227.0
9610779,2025-06-06T12:00:00Z,28.31465,51.62195,14.2,100.0
9610779,2025-06-06T20:00:00Z,27.75592,53.42387,14.8,115.0
9610779,2025-06-08T20:00:00Z,27.24044,55.13072,11.3,281.0
9610779,2025-06-09T08:00:00Z,26.6236,56.87086,15.1,343.0
9610779,2025-06-11T20:00:00Z,26.01824,58.59002,10.3,272.0
9610779,2025-06-12T20:00:00Z,25.32089,60.31851,9.9,233.0
9610779,2025-06-13T08:00:00Z,24.68439,62.03855,9.5,21.0
9610779,2025-06-13T11:00:00Z,23.98729,63.71801,12.4,333.0
9610779,2025-06-13T15:00:00Z,23.33749,65.31448,13.4,209.0
9610779,2025-06-13T19:00:00Z,22.61894,66.9671,10.0,309.0
9610779,2025-06-15T19:00:00Z,21.8518,68.63823,13.9,326.0
9610779,2025-06-18T07:00:00Z,21.17704,70.18679,14.7,219.0
9610779,2025-06-18T11:00:00Z,20.34093,71.76448,11.0,353.0
9610779,2025-06-18T23:00:00Z,19.59197,73.37659,15.2,277.0
9610779,2025-06-21T11:00:00Z,18.851,74.95547,12.9,2.0
9610779,2025-06-21T23:00:00Z,18.05842,76.44924,15.1,309.0
9610779,2025-06-22T11:00:00Z,17.20595,77.96649,14.4,351.0
9610779,2025-06-22T14:00:00Z,16.3953,79.52596,10.9,30.0
9610779,2025-06-22T22:00:00Z,15.54806,81.0026,10.8,259.0
9610779,2025-06-23T16:00:00Z,14.73141,82.47677,10.9,56.0
9610779,2025-06-23T19:00:00Z,13.89699,83.98312,12.7,269.0
9610779,2025-06-24T07:00:00Z,12.98407,85.45364,13.7,351.0
9610779,2025-06-26T07:00:00Z,12.13651,86.92122,11.9,18.0
9610779,2025-06-28T07:00:00Z,11.25265,88.29928,15.1,207.0
9610779,2025-06-28T10:00:00Z,10.39045,89.78638,12.4,167.0
9610779,2025-06-30T22:00:00Z,9.50708,91.21665,12.3,146.0
9610779,2025-07-01T06:00:00Z,8.54935,92.58849,15.4,214.0
9610779,2025-07-03T18:00:00Z,7.70411,94.07625,13.6,323.0
9610779,2025-07-04T06:00:00Z,6.76109,95.46039,11.7,38.0
9610779,2025-07-05T06:00:00Z,5.8195,96.88836,13.2,73.0
9610779,2025-07-05T12:00:00Z,4.92065,98.26029,11.3,264.0
9610779,2025-07-07T12:00:00Z,4.02724,99.68278,13.9,298.0
9610779,2025-07-07T15:00:00Z,3.08283,101.00397,15.1,71.0
9610779,2025-07-07T18:00:00Z,2.21959,102.40131,13.1,68.0
9610779,2025-07-08T18:00:00Z,1.28386,103.80506,9.7,335.0
9610779,2025-07-09T18:00:00Z,1.24526,103.81587,11.5,38.0
9610779,2025-07-10T12:00:00Z,2.22112,102.44356,10.0,258.0
9610779,2025-07-10T15:00:00Z,3.11681,101.03062,12.2,98.0
9610779,2025-07-13T03:00:00Z,4.03632,99.67743,11.5,316.0
9610779,2025-07-13T09:00:00Z,4.90878,98.26994,12.8,312.0
9610779,2025-07-13T17:00:00Z,5.87564,96.86584,13.1,46.0
9610779,2025-07-14T01:00:00Z,6.73346,95.46503,9.3,158.0
9610779,2025-07-14T13:00:00Z,7.65449,94.05156,10.5,351.0
9610779,2025-07-16T13:00:00Z,8.60608,92.61714,12.0,147.0
9610779,2025-07-17T01:00:00Z,9.49014,91.18336,9.9,62.0
9610779,2025-07-19T13:00:00Z,10.3311,89.80766,9.1,284.0
9610779,2025-07-20T13:00:00Z,11.24657,88.32595,8.5,66.0
9610779,2025-07-21T13:00:00Z,12.14769,86.92408,14.8,313.0
9610779,2025-07-24T01:00:00Z,12.96511,85.41557,14.4,338.0
9610779,2025-07-24T13:00:00Z,13.86484,83.95899,13.4,311.0
9610779,2025-07-24T16:00:00Z,14.68719,82.47325,11.7,277.0
9610779,2025-07-26T16:00:00Z,15.58084,81.02206,13.3,215.0
9610779,2025-07-28T16:00:00Z,16.40572,79.47112,10.1,190.0
9610779,2025-07-29T10:00:00Z,17.23343,77.95504,10.3,335.0
9610779,2025-07-29T16:00:00Z,18.02521,76.42455,12.7,291.0
9610779,2025-07-31T16:00:00Z,18.8293,74.91884,13.4,229.0
9610779,2025-08-01T16:00:00Z,19.594,73.36214,11.7,339.0
9610779,2025-08-01T20:00:00Z,20.38718,71.78305,13.7,159.0
9610779,2025-08-02T08:00:00Z,21.12618,70.23835,11.9,78.0
9610779,2025-08-02T12:00:00Z,21.91585,68.5979,9.5,9.0
9610779,2025-08-03T12:00:00Z,22.64143,66.97817,13.0,346.0
9610779,2025-08-03T15:00:00Z,23.36032,65.3686,15.5,231.0
9610779,2025-08-05T15:00:00Z,24.00881,63.656,15.2,198.0
9610779,2025-08-05T21:00:00Z,24.68125,62.01276,15.4,63.0
9610779,2025-08-06T05:00:00Z,25.37337,60.30356,9.4,292.0
9610779,2025-08-07T05:00:00Z,25.97119,58.5857,9.0,113.0
9610779,2025-08-09T17:00:00Z,26.64761,56.91157,9.4,257.0
9610779,2025-08-09T21:00:00Z,27.21718,55.18144,11.1,197.0
9610779,2025-08-12T09:00:00Z,27.75678,53.39605,10.1,317.0
9610779,2025-08-12T12:00:00Z,28.36845,51.62737,9.2,346.0
9610779,2025-08-13T00:00:00Z,28.87482,49.81337,9.9,128.0
9610779,2025-08-13T18:00:00Z,29.35781,48.02205,8.7,59.0
9742807,2025-06-07T20:00:00Z,35.41344,139.66244,9.8,17.0
9742807,2025-06-09T20:00:00Z,36.79297,141.45058,11.0,256.0
9742807,2025-06-10T00:00:00Z,38.13883,143.24968,14.4,52.0
9742807,2025-06-10T12:00:00Z,39.50035,145.20746,13.1,287.0
9742807,2025-06-10T16:00:00Z,40.79828,147.15759,12.9,63.0
9742807,2025-06-11T04:00:00Z,42.04863,149.16177,13.8,160.0
9742807,2025-06-11T16:00:00Z,43.23876,151.33808,15.2,334.0
9742807,2025-06-14T04:00:00Z,44.40722,153.51108,15.3,168.0
9742807,2025-06-15T16:00:00Z,45.55179,155.86596,11.5,151.0
9742807,2025-06-15T22:00:00Z,46.66325,158.21407,13.1,99.0
9742807,2025-06-16T01:00:00Z,47.68301,160.7545,10.3,110.0
9742807,2025-06-16T07:00:00Z,48.63533,163.35203,9.2,41.0
9742807,2025-06-18T19:00:00Z,49.54812,165.98027,14.4,293.0
9742807,2025-06-19T01:00:00Z,50.40473,168.82305,12.6,189.0
9742807,2025-06-19T04:00:00Z,51.18985,171.7111,13.1,41.0
9742807,2025-06-20T04:00:00Z,51.91904,174.68237,9.3,102.0
9742807,2025-06-21T16:00:00Z,52.47563,177.74999,14.0,223.0
9742807,2025-06-21T22:00:00Z,53.03783,-179.13035,14.3,15.0
9742807,2025-06-23T22:00:00Z,53.5382,-175.85887,11.7,150.0
9742807,2025-06-26T10:00:00Z,53.86726,-172.566,9.0,52.0
9742807,2025-06-26T14:00:00Z,54.13617,-169.22534,8.6,29.0
9742807,2025-06-27T08:00:00Z,54.37572,-165.89253,15.2,241.0
9742807,2025-06-28T08:00:00Z,54.43049,-162.47434,14.6,316.0
9742807,2025-06-29T08:00:00Z,54.45817,-159.10173,13.2,288.0
9742807,2025-06-30T02:00:00Z,54.32631,-155.66039,12.6,323.0
9742807,2025-07-02T02:00:00Z,54.19842,-152.30818,14.3,357.0
9742807,2025-07-02T20:00:00Z,53.8485,-148.95174,8.9,278.0
9742807,2025-07-04T08:00:00Z,53.47588,-145.64464,13.5,331.0
9742807,2025-07-04T11:00:00Z,53.04932,-142.4336,14.8,14.0
9742807,2025-07-05T05:00:00Z,52.45282,-139.33722,8.7,44.0
9742807,2025-07-05T08:00:00Z,51.82871,-136.19848,14.5,317.0
9742807,2025-07-06T02:00:00Z,51.14588,-133.25553,9.0,142.0
9742807,2025-07-06T20:00:00Z,50.33595,-130.42243,12.6,38.0
9742807,2025-07-07T20:00:00Z,49.53264,-127.60963,11.7,329.0
9742807,2025-07-09T08:00:00Z,48.58576,-124.95392,12.4,252.0
9742807,2025-07-10T08:00:00Z,47.59657,-122.30999,8.8,250.0
9742807,2025-07-10T11:00:00Z,47.57718,-122.35731,8.9,269.0
9742807,2025-07-10T23:00:00Z,48.57666,-124.8863,10.3,241.0
9742807,2025-07-11T11:00:00Z,49.43009,-127.46514,9.8,79.0
9742807,2025-07-11T14:00:00Z,50.24269,-130.18733,8.8,137.0
9742807,2025-07-12T14:00:00Z,51.05605,-132.95769,10.4,36.0
9742807,2025-07-14T14:00:00Z,51.71795,-135.79021,8.5,356.0
9742807,2025-07-14T22:00:00Z,52.36344,-138.78423,9.3,84.0
9742807,2025-07-15T10:00:00Z,52.93119,-141.84795,9.1,54.0
9742807,2025-07-15T16:00:00Z,53.41417,-144.96046,12.9,321.0
9742807,2025-07-16T10:00:00Z,53.7754,-148.11331,13.2,279.0
9742807,2025-07-17T10:00:00Z,54.12546,-151.35473,8.8,76.0
9742807,2025-07-17T16:00:00Z,54.31454,-154.59889,14.0,119.0
9742807,2025-07-19T04:00:00Z,54.43994,-157.90499,8.7,294.0
9742807,2025-07-19T10:00:00Z,54.49142,-161.24677,13.8,84.0
9742807,2025-07-21T10:00:00Z,54.38493,-164.54839,11.2,311.0
9742807,2025-07-21T18:00:00Z,54.22561,-167.8316,8.5,224.0
9742807,2025-07-23T06:00:00Z,54.0622,-171.10611,11.1,117.0
9742807,2025-07-23T18:00:00Z,53.74204,-174.3317,10.1,53.0
9742807,2025-07-26T06:00:00Z,53.32199,-177.54,15.2,79.0
9742807,2025-07-26T12:00:00Z,52.77325,179.35726,10.8,12.0
9742807,2025-07-26T15:00:00Z,52.26082,176.37726,14.0,194.0
9742807,2025-07-27T09:00:00Z,51.58255,173.44576,14.8,102.0
9742807,2025-07-27T12:00:00Z,50.85363,170.51767,15.2,75.0
9742807,2025-07-27T16:00:00Z,50.10544,167.74286,9.4,25.0
9742807,2025-07-27T20:00:00Z,49.28306,165.10185,12.6,111.0
9742807,2025-07-29T20:00:00Z,48.34876,162.51935,14.7,75.0
9742807,2025-07-30T20:00:00Z,47.36493,160.00563,9.6,216.0
9742807,2025-07-31T20:00:00Z,46.39367,157.60665,10.6,66.0
9742807,2025-08-01T02:00:00Z,45.33575,155.36007,11.8,31.0
9742807,2025-08-01T20:00:00Z,44.19392,153.13027,14.4,95.0
9742807,2025-08-02T02:00:00Z,43.06034,150.96004,11.2,341.0
9742807,2025-08-02T20:00:00Z,41.84002,148.86973,15.2,123.0
9742807,2025-08-04T08:00:00Z,40.62677,146.91956,10.4,88.0
9742807,2025-08-04T20:00:00Z,39.4183,145.02534,12.9,349.0
9742807,2025-08-07T08:00:00Z,38.10885,143.1608,15.4,209.0
9742807,2025-08-07T20:00:00Z,36.78956,141.39905,13.8,251.0
9742807,2025-08-08T14:00:00Z,35.43013,139.68357,13.8,171.0
9771913,2025-05-14T15:00:00Z,31.20179,121.48697,15.5,310.0
9771913,2025-05-15T15:00:00Z,32.5841,120.38476,9.8,223.0
9771913,2025-05-15T23:00:00Z,33.92443,119.2988,12.3,11.0
9771913,2025-05-16T07:00:00Z,35.18174,118.1741,12.0,308.0
9771913,2025-05-16T13:00:00Z,36.48926,117.06845,15.0,316.0
9771913,2025-05-18T13:00:00Z,37.76769,115.84838,13.1,191.0
9771913,2025-05-19T07:00:00Z,39.03855,114.59525,11.6,262.0
9771913,2025-05-19T10:00:00Z,40.33049,113.31367,10.8,229.0
9771913,2025-05-19T18:00:00Z,41.56612,111.93221,11.7,178.0
9771913,2025-05-20T02:00:00Z,42.82418,110.58479,15.0,282.0
9771913,2025-05-21T14:00:00Z,44.01871,109.08842,8.6,61.0
9771913,2025-05-21T22:00:00Z,45.20811,107.62702,11.7,354.0
9771913,2025-05-22T06:00:00Z,46.37927,106.0499,12.4,355.0
9771913,2025-05-23T00:00:00Z,47.5515,104.40469,10.1,340.0
9771913,2025-05-23T06:00:00Z,48.71731,102.64983,14.5,110.0
9771913,2025-05-25T06:00:00Z,49.78523,100.84974,10.7,324.0
9771913,2025-05-25T09:00:00Z,50.87823,98.99672,14.1,7.0
9771913,2025-05-26T03:00:00Z,51.929,97.05294,12.3,169.0
9771913,2025-05-28T03:00:00Z,52.90772,94.96539,12.8,218.0
9771913,2025-05-28T21:00:00Z,53.92012,92.79812,10.5,179.0
9771913,2025-05-30T21:00:00Z,54.82504,90.54518,9.1,105.0
9771913,2025-06-01T09:00:00Z,55.68882,88.19698,14.1,133.0
9771913,2025-06-03T21:00:00Z,56.54835,85.75212,9.3,165.0
9771913,2025-06-04T09:00:00Z,57.38419,83.22319,12.7,331.0
9771913,2025-06-04T15:00:00Z,58.07725,80.53742,13.3,194.0
9771913,2025-06-07T03:00:00Z,58.7764,77.70255,10.4,143.0
9771913,2025-06-07T21:00:00Z,59.39404,74.87331,15.1,187.0
9771913,2025-06-08T01:00:00Z,59.89335,71.85798,9.9,57.0
9771913,2025-06-08T07:00:00Z,60.42604,68.71452,9.0,33.0
9771913,2025-06-08T15:00:00Z,60.77304,65.5521,10.5,229.0
9771913,2025-06-09T09:00:00Z,61.16312,62.31018,12.2,87.0
9771913,2025-06-10T09:00:00Z,61.41994,59.02987,13.1,354.0
9771913,2025-06-10T13:00:00Z,61.52899,55.71444,15.4,139.0
9771913,2025-06-10T16:00:00Z,61.64112,52.31375,8.6,16.0
9771913,2025-06-10T22:00:00Z,61.61451,48.88727,13.9,42.0
9771913,2025-06-11T01:00:00Z,61.57523,45.57151,10.3,188.0
9771913,2025-06-11T07:00:00Z,61.38207,42.21598,9.4,15.0
9771913,2025-06-11T15:00:00Z,61.17099,38.89941,12.5,73.0
9771913,2025-06-11T19:00:00Z,60.82263,35.6433,14.4,101.0
9771913,2025-06-12T01:00:00Z,60.42496,32.43514,13.3,56.0
9771913,2025-06-12T05:00:00Z,59.92385,29.3674,9.0,97.0
9771913,2025-06-12T08:00:00Z,59.41173,26.34783,10.4,307.0
9771913,2025-06-14T08:00:00Z,58.75654,23.4451,14.0,59.0
9771913,2025-06-14T12:00:00Z,58.08881,20.68364,10.7,11.0
9771913,2025-06-15T12:00:00Z,57.37675,17.99657,13.6,216.0
9771913,2025-06-16T06:00:00Z,56.5509,15.39819,9.4,229.0
9771913,2025-06-16T09:00:00Z,55.76381,12.99931,9.0,349.0
9771913,2025-06-17T21:00:00Z,54.82476,10.59842,10.1,82.0
9771913,2025-06-18T09:00:00Z,53.94098,8.31466,8.5,316.0
9771913,2025-06-20T09:00:00Z,52.97732,6.17888,13.6,134.0
9771913,2025-06-22T09:00:00Z,51.97158,4.11397,14.7,284.0
9771913,2025-06-24T09:00:00Z,51.93576,4.14252,9.6,303.0
9771913,2025-06-25T21:00:00Z,52.9719,6.16089,14.8,91.0
9771913,2025-06-27T21:00:00Z,53.91879,8.22599,10.3,293.0
9771913,2025-06-28T01:00:00Z,54.83519,10.44267,13.2,185.0
9771913,2025-06-30T01:00:00Z,55.66893,12.73995,10.4,117.0
9771913,2025-06-30T19:00:00Z,56.5161,15.16214,10.2,296.0
9771913,2025-07-01T01:00:00Z,57.26349,17.66528,13.2,46.0
9771913,2025-07-01T19:00:00Z,57.97191,20.2943,13.1,228.0
9771913,2025-07-03T19:00:00Z,58.69059,23.03042,14.6,257.0
9771913,2025-07-04T07:00:00Z,59.30238,25.86758,11.0,76.0
9771913,2025-07-05T01:00:00Z,59.86455,28.7581,15.2,31.0
9771913,2025-07-05T07:00:00Z,60.28756,31.76816,12.3,130.0
9771913,2025-07-05T13:00:00Z,60.77173,34.90299,14.2,287.0
9771913,2025-07-05T17:00:00Z,61.10325,38.04724,8.5,320.0
9771913,2025-07-06T05:00:00Z,61.32962,41.26523,10.3,20.0
9771913,2025-07-07T17:00:00Z,61.50207,44.55449,11.1,238.0
9771913,2025-07-08T17:00:00Z,61.63802,47.85951,10.3,286.0
9771913,2025-07-08T21:00:00Z,61.64049,51.13846,10.8,257.0
9771913,2025-07-09T15:00:00Z,61.57486,54.45264,15.2,63.0
9771913,2025-07-11T03:00:00Z,61.43461,57.80353,14.3,183.0
9771913,2025-07-11T07:00:00Z,61.22557,61.05622,9.0,341.0
9771913,2025-07-12T19:00:00Z,60.95378,64.23688,9.1,8.0
9771913,2025-07-14T19:00:00Z,60.60697,67.39344,12.6,166.0
9771913,2025-07-16T07:00:00Z,60.12888,70.48176,11.6,275.0
9771913,2025-07-17T19:00:00Z,59.62573,73.44171,12.3,307.0
9771913,2025-07-18T19:00:00Z,59.11378,76.30065,12.9,254.0
9771913,2025-07-20T07:00:00Z,58.47785,79.14655,10.0,67.0
9771913,2025-07-21T19:00:00Z,57.78629,81.7572,11.9,111.0
9771913,2025-07-22T03:00:00Z,57.01702,84.33817,12.2,182.0
9771913,2025-07-23T15:00:00Z,56.2416,86.8317,10.6,7.0
9771913,2025-07-23T23:00:00Z,55.32546,89.17599,11.0,255.0
9771913,2025-07-25T11:00:00Z,54.49129,91.49535,8.6,199.0
9771913,2025-07-26T05:00:00Z,53.56121,93.6592,10.8,254.0
9771913,2025-07-27T05:00:00Z,52.55492,95.68199,12.8,356.0
9771913,2025-07-29T05:00:00Z,51.61871,97.70382,15.0,219.0
9771913,2025-07-29T13:00:00Z,50.55432,99.60127,11.3,274.0
9771913,2025-08-01T01:00:00Z,49.51903,101.41251,15.2,1.0
9771913,2025-08-02T01:00:00Z,48.35766,103.11726,10.3,169.0
9771913,2025-08-02T09:00:00Z,47.31075,104.78548,10.0,328.0
9771913,2025-08-04T09:00:00Z,46.13366,106.3971,11.6,67.0
9771913,2025-08-06T21:00:00Z,44.95509,107.89635,14.6,261.0
9771913,2025-08-07T00:00:00Z,43.78892,109.39344,13.4,159.0
9771913,2025-08-08T00:00:00Z,42.63194,110.81821,10.2,275.0
9771913,2025-08-08T04:00:00Z,41.40165,112.19974,15.0,332.0
9771913,2025-08-09T16:00:00Z,40.1343,113.48387,12.2,326.0
9771913,2025-08-09T20:00:00Z,38.94686,114.70398,15.0,161.0
9771913,2025-08-10T04:00:00Z,37.66613,115.93792,11.3,330.0
9771913,2025-08-10T16:00:00Z,36.37767,117.08847,10.3,186.0
9771913,2025-08-11T04:00:00Z,35.11215,118.29936,12.4,187.0
9771913,2025-08-12T16:00:00Z,33.85585,119.32218,11.1,233.0
9771913,2025-08-15T04:00:00Z,32.53611,120.39324,10.6,47.0
9771913,2025-08-16T04:00:00Z,31.25862,121.48652,11.8,254.0
9846017,2025-06-13T16:00:00Z,40.67947,-74.00017,15.2,165.0
9846017,2025-06-13T19:00:00Z,41.34728,-72.98607,9.4,148.0
9846017,2025-06-14T07:00:00Z,41.96133,-71.95916,14.9,234.0
9846017,2025-06-14T11:00:00Z,42.61484,-70.94826,14.8,299.0
9846017,2025-06-14T17:00:00Z,43.22777,-69.8359,12.9,30.0
9846017,2025-06-15T17:00:00Z,43.81774,-68.70873,9.6,41.0
9846017,2025-06-16T01:00:00Z,44.44254,-67.61171,9.3,225.0
9846017,2025-06-16T04:00:00Z,45.01314,-66.40689,9.8,165.0
9846017,2025-06-16T16:00:00Z,45.59342,-65.26102,10.4,107.0
9846017,2025-06-16T20:00:00Z,46.17311,-64.03763,12.2,323.0
9846017,2025-06-19T08:00:00Z,46.7449,-62.8024,10.4,33.0
9846017,2025-06-21T20:00:00Z,47.24768,-61.60421,10.3,132.0
9846017,2025-06-23T08:00:00Z,47.74804,-60.29842,10.2,354.0
9846017,2025-06-24T02:00:00Z,48.30846,-58.98127,13.3,182.0
9846017,2025-06-24T20:00:00Z,48.80706,-57.63356,10.6,162.0
9846017,2025-06-25T08:00:00Z,49.29374,-56.33101,14.8,148.0
9846017,2025-06-26T02:00:00Z,49.69826,-54.94885,9.7,55.0
9846017,2025-06-26T08:00:00Z,50.14635,-53.56794,8.6,295.0
9846017,2025-06-26T12:00:00Z,50.58985,-52.07026,9.8,70.0
9846017,2025-06-26T18:00:00Z,50.98131,-50.61056,13.1,36.0
9846017,2025-06-26T22:00:00Z,51.43219,-49.15226,11.6,270.0
9846017,2025-06-29T10:00:00Z,51.77703,-47.68295,12.0,239.0
9846017,2025-06-29T18:00:00Z,52.11478,-46.09533,12.2,53.0
9846017,2025-06-30T00:00:00Z,52.50677,-44.54357,8.7,54.0
9846017,2025-06-30T03:00:00Z,52.82127,-42.96815,9.1,25.0
9846017,2025-07-01T03:00:00Z,53.07699,-41.35543,9.3,185.0
9846017,2025-07-03T15:00:00Z,53.34512,-39.76712,10.5,232.0
9846017,2025-07-03T19:00:00Z,53.63058,-38.06374,10.3,68.0
9846017,2025-07-03T22:00:00Z,53.84939,-36.40132,15.0,222.0
9846017,2025-07-06T10:00:00Z,54.02532,-34.76113,11.9,328.0
9846017,2025-07-06T22:00:00Z,54.21646,-33.08162,10.5,349.0
9846017,2025-07-07T06:00:00Z,54.37985,-31.38786,14.3,41.0
9846017,2025-07-07T18:00:00Z,54.47672,-29.67227,13.1,4.0
9846017,2025-07-08T12:00:00Z,54.56163,-27.88105,13.4,267.0
9846017,2025-07-10T12:00:00Z,54.67599,-26.15525,15.3,319.0
9846017,2025-07-13T00:00:00Z,54.74771,-24.43289,10.6,138.0
9846017,2025-07-13T12:00:00Z,54.73646,-22.63781,8.7,359.0
9846017,2025-07-13T16:00:00Z,54.74804,-20.94137,9.7,119.0
9846017,2025-07-16T04:00:00Z,54.72281,-19.18979,11.0,265.0
9846017,2025-07-16T10:00:00Z,54.68573,-17.45915,11.0,156.0
9846017,2025-07-16T13:00:00Z,54.62772,-15.67422,8.9,124.0
9846017,2025-07-18T13:00:00Z,54.57145,-13.99069,9.1,83.0
9846017,2025-07-21T01:00:00Z,54.45937,-12.21793,9.0,66.0
9846017,2025-07-21T19:00:00Z,54.27903,-10.49359,12.9,131.0
9846017,2025-07-22T03:00:00Z,54.12207,-8.84231,14.1,2.0
9846017,2025-07-24T15:00:00Z,53.94585,-7.13522,14.4,32.0
9846017,2025-07-26T15:00:00Z,53.7191,-5.43436,13.7,233.0
9846017,2025-07-28T03:00:00Z,53.47148,-3.8063,12.8,158.0
9846017,2025-07-28T15:00:00Z,53.18818,-2.15333,14.3,174.0
9846017,2025-07-30T03:00:00Z,52.89242,-0.59587,13.9,262.0
